city,country,country_params,distance,id,lat,localized_country_name,lon,member_count,ranking,state,state_params,zip
Cambridge,us,US,1084.8924536239954,43725,40.029998779296875,USA,-81.58999633789062,35,188,OH,OH,43725
Waynesville,us,US,965.5649634205315,45068,39.52000045776367,USA,-84.06999969482422,34,189,OH,OH,45068
Norwalk,us,US,1088.8124645306727,44857,41.2400016784668,USA,-82.5999984741211,34,190,OH,OH,44857
Clyde,us,US,1078.6502590822518,43410,41.31999969482422,USA,-82.95999908447266,34,191,OH,OH,43410
Washington Court House,us,US,991.7773136358644,43160,39.540000915527344,USA,-83.44000244140625,34,192,OH,OH,43160
Kenton,us,US,1027.0596990446904,43326,40.63999938964844,USA,-83.61000061035156,33,193,OH,OH,43326
Saint Clairsville,us,US,1114.9320696939485,43950,40.08000183105469,USA,-80.91000366210938,33,194,OH,OH,43950
Wapakoneta,us,US,1003.304864612903,45895,40.58000183105469,USA,-84.18000030517578,32,195,OH,OH,45895
Fostoria,us,US,1056.8482065902103,44830,41.189998626708984,USA,-83.41000366210938,31,196,OH,OH,44830
Galion,us,US,1061.8126600919545,44833,40.7400016784668,USA,-82.80000305175781,31,197,OH,OH,44833
Ironton,us,US,991.0805316002916,45638,38.52000045776367,USA,-82.66000366210938,31,198,OH,OH,45638
Hartville,us,US,1127.2291744820873,44632,40.959999084472656,USA,-81.33000183105469,31,199,OH,OH,44632
Oklahoma City,us,US,358.40873815475635,73101,35.4900016784668,USA,-97.55999755859375,8283,0,OK,OK,73101
Tulsa,us,US,410.711774783568,74101,36.06999969482422,USA,-95.9000015258789,7757,1,OK,OK,74101
Edmond,us,US,372.9064134743805,73003,35.70000076293945,USA,-97.56999969482422,1062,2,OK,OK,73003
Norman,us,US,339.251877635318,73019,35.209999084472656,USA,-97.44999694824219,983,3,OK,OK,73019
Lawton,us,US,300.29153889221146,73501,34.61000061035156,USA,-98.4000015258789,920,4,OK,OK,73501
Broken Arrow,us,US,406.64523835771615,74011,35.9900016784668,USA,-95.80999755859375,868,5,OK,OK,74011
Stillwater,us,US,402.6033982706279,74074,36.11000061035156,USA,-97.08000183105469,637,6,OK,OK,74074
Enid,us,US,422.0353043849845,73701,36.40999984741211,USA,-97.87000274658203,315,7,OK,OK,73701
Yukon,us,US,358.35197283586086,73085,35.4900016784668,USA,-97.73999786376953,275,8,OK,OK,73085
Owasso,us,US,425.40131575320424,74055,36.279998779296875,USA,-95.8499984741211,253,9,OK,OK,74055
Ponca City,us,US,443.86921509078974,74601,36.709999084472656,USA,-97.08999633789062,244,10,OK,OK,74601
Ardmore,us,US,278.881573076066,73401,34.33000183105469,USA,-97.33999633789062,227,11,OK,OK,73401
Ada,us,US,313.82290474767603,74820,34.77000045776367,USA,-96.68000030517578,211,12,OK,OK,74820
Jenks,us,US,405.63533478946795,74037,36.0099983215332,USA,-95.9800033569336,178,13,OK,OK,74037
McAlester,us,US,338.21575387523217,74501,34.939998626708984,USA,-95.7699966430664,162,14,OK,OK,74501
Bartlesville,us,US,454.2918163513847,74003,36.7400016784668,USA,-96.01000213623047,155,15,OK,OK,74003
Claremore,us,US,432.9306552244801,74017,36.34000015258789,USA,-95.5999984741211,145,16,OK,OK,74017
Sand Springs,us,US,410.9126761380842,74063,36.119998931884766,USA,-96.1500015258789,144,17,OK,OK,74063
Bixby,us,US,402.8499192403456,74008,35.95000076293945,USA,-95.88999938964844,126,18,OK,OK,74008
Muskogee,us,US,397.25366130927785,74401,35.7400016784668,USA,-95.37999725341797,126,19,OK,OK,74401
Sapulpa,us,US,403.3172735417627,74066,36.0,USA,-96.11000061035156,113,20,OK,OK,74066
Shawnee,us,US,348.58539837185333,74801,35.310001373291016,USA,-96.91999816894531,105,21,OK,OK,74801
Bethany,us,US,359.039038991421,73008,35.5,USA,-97.63999938964844,97,22,OK,OK,73008
Tahlequah,us,US,416.1136791430778,74464,35.90999984741211,USA,-94.97000122070312,88,23,OK,OK,74464
Guthrie,us,US,384.19415177408774,73044,35.86000061035156,USA,-97.41999816894531,81,24,OK,OK,73044
Mustang,us,US,351.4376542689424,73064,35.38999938964844,USA,-97.7300033569336,77,25,OK,OK,73064
Chickasha,us,US,326.89501985860363,73018,35.029998779296875,USA,-97.94999694824219,67,26,OK,OK,73018
Fort Sill,us,US,304.02410066189253,73503,34.65999984741211,USA,-98.44000244140625,64,27,OK,OK,73503
Choctaw,us,US,357.0705857385796,73020,35.459999084472656,USA,-97.26000213623047,64,28,OK,OK,73020
Glenpool,us,US,402.02854672096686,74033,35.959999084472656,USA,-96.0,59,29,OK,OK,74033
Collinsville,us,US,430.74450932662376,74021,36.36000061035156,USA,-95.8499984741211,54,30,OK,OK,74021
Duncan,us,US,291.0401353660927,73533,34.5099983215332,USA,-97.95999908447266,52,31,OK,OK,73533
Coweta,us,US,406.90874378793313,74429,35.959999084472656,USA,-95.66000366210938,49,32,OK,OK,74429
Pryor,us,US,434.92253657655533,74361,36.29999923706055,USA,-95.30999755859375,46,33,OK,OK,74361
Altus,us,US,313.8496792161116,73521,34.63999938964844,USA,-99.33000183105469,44,34,OK,OK,73521
Blanchard,us,US,334.15988056668243,73010,35.13999938964844,USA,-97.6500015258789,44,35,OK,OK,73010
Tecumseh,us,US,344.81859838005636,74873,35.2599983215332,USA,-96.97000122070312,39,36,OK,OK,74873
Okmulgee,us,US,379.7546751811992,74447,35.619998931884766,USA,-95.97000122070312,39,37,OK,OK,74447
Durant,us,US,266.1091797827226,74701,34.0,USA,-96.37999725341797,38,38,OK,OK,74701
El Reno,us,US,361.40850449379786,73036,35.529998779296875,USA,-97.94999694824219,37,39,OK,OK,73036
Miami,us,US,480.3031765663366,74354,36.880001068115234,USA,-94.87000274658203,36,40,OK,OK,74354
Skiatook,us,US,429.0863313166369,74070,36.36000061035156,USA,-95.9800033569336,35,41,OK,OK,74070
Catoosa,us,US,420.9356191379062,74015,36.189998626708984,USA,-95.73999786376953,32,42,OK,OK,74015
Cushing,us,US,395.59909898560267,74023,35.97999954223633,USA,-96.76000213623047,32,43,OK,OK,74023
Wagoner,us,US,411.7202611953046,74467,35.959999084472656,USA,-95.37000274658203,32,44,OK,OK,74467
Newalla,us,US,348.3607710781156,74857,35.33000183105469,USA,-97.19999694824219,31,45,OK,OK,74857
Noble,us,US,334.6296498477884,73068,35.13999938964844,USA,-97.37000274658203,28,46,OK,OK,73068
Seminole,us,US,345.16748707783836,74818,35.22999954223633,USA,-96.66999816894531,27,47,OK,OK,74818
McLoud,us,US,355.72484590941326,74851,35.43000030517578,USA,-97.0999984741211,27,48,OK,OK,74851
Harrah,us,US,360.2924545671512,73045,35.5,USA,-97.1500015258789,26,49,OK,OK,73045
Locust Grove,us,US,430.8757368782081,74352,36.20000076293945,USA,-95.16999816894531,26,50,OK,OK,74352
Piedmont,us,US,370.1093351453382,73078,35.65999984741211,USA,-97.76000213623047,26,51,OK,OK,73078
Tuttle,us,US,344.5599522629766,73089,35.290000915527344,USA,-97.77999877929688,25,52,OK,OK,73089
Poteau,us,US,371.57098437645726,74953,35.060001373291016,USA,-94.62000274658203,25,53,OK,OK,74953
Mannford,us,US,408.83181472417834,74044,36.119998931884766,USA,-96.33999633789062,24,54,OK,OK,74044
Weatherford,us,US,366.26165712092745,73096,35.540000915527344,USA,-98.69999694824219,24,55,OK,OK,73096
Woodward,us,US,433.8909674041496,73801,36.43000030517578,USA,-99.4000015258789,20,56,OK,OK,73801
Grove,us,US,463.4974084344161,74344,36.59000015258789,USA,-94.7699966430664,20,57,OK,OK,74344
Spencer,us,US,360.9060836866762,73084,35.52000045776367,USA,-97.3499984741211,17,58,OK,OK,73084
Clinton,us,US,367.5790456903585,73601,35.52000045776367,USA,-98.97000122070312,17,59,OK,OK,73601
Blackwell,us,US,449.39347320230996,74631,36.79999923706055,USA,-97.29000091552734,17,60,OK,OK,74631
Fort Gibson,us,US,403.55055316211036,74434,35.79999923706055,USA,-95.25,17,61,OK,OK,74434
Sallisaw,us,US,391.7772454898024,74955,35.459999084472656,USA,-94.79000091552734,17,62,OK,OK,74955
Inola,us,US,421.7933160866543,74036,36.150001525878906,USA,-95.51000213623047,16,63,OK,OK,74036
Perkins,us,US,393.96047457402955,74059,35.97999954223633,USA,-97.0199966430664,16,64,OK,OK,74059
Eufaula,us,US,364.23327933871474,74432,35.290000915527344,USA,-95.58999633789062,16,65,OK,OK,74432
Henryetta,us,US,367.7941909152808,74437,35.439998626708984,USA,-95.97000122070312,16,66,OK,OK,74437
Hugo,us,US,284.78785422151503,74743,34.0099983215332,USA,-95.51000213623047,16,67,OK,OK,74743
Mounds,us,US,395.2238875863885,74047,35.869998931884766,USA,-96.05999755859375,15,68,OK,OK,74047
Luther,us,US,370.442132414666,73054,35.650001525878906,USA,-97.19000244140625,15,69,OK,OK,73054
Pauls Valley,us,US,309.0778032858768,73075,34.7599983215332,USA,-97.20999908447266,15,70,OK,OK,73075
Purcell,us,US,326.35125072546026,73080,35.02000045776367,USA,-97.37000274658203,15,71,OK,OK,73080
Muldrow,us,US,393.29056105169633,74948,35.40999984741211,USA,-94.5999984741211,14,72,OK,OK,74948
Anadarko,us,US,330.8596834182825,73005,35.06999969482422,USA,-98.25,13,73,OK,OK,73005
Vinita,us,US,459.6570435826509,74301,36.63999938964844,USA,-95.16000366210938,13,74,OK,OK,74301
Lexington,us,US,326.4829989683768,73051,35.02000045776367,USA,-97.33000183105469,13,75,OK,OK,73051
Perry,us,US,414.2056843560069,73077,36.290000915527344,USA,-97.29000091552734,13,76,OK,OK,73077
Wellston,us,US,373.75955639407084,74881,35.689998626708984,USA,-97.06999969482422,13,77,OK,OK,74881
Madill,us,US,266.7959201328033,73446,34.09000015258789,USA,-96.7699966430664,13,78,OK,OK,73446
Idabel,us,US,297.34844757854904,74745,33.88999938964844,USA,-94.81999969482422,13,79,OK,OK,74745
Bristow,us,US,388.6720818693648,74010,35.83000183105469,USA,-96.38999938964844,12,80,OK,OK,74010
Dewey,us,US,458.4628154992594,74029,36.790000915527344,USA,-95.94000244140625,12,81,OK,OK,74029
Oologah,us,US,437.9786382167415,74053,36.439998626708984,USA,-95.70999908447266,12,82,OK,OK,74053
Sperry,us,US,424.51468267650966,74073,36.290000915527344,USA,-95.97000122070312,12,83,OK,OK,74073
Newcastle,us,US,341.7692896421768,73065,35.25,USA,-97.62999725341797,12,84,OK,OK,73065
Elk City,us,US,365.9322767203953,73644,35.40999984741211,USA,-99.41000366210938,12,85,OK,OK,73644
Chelsea,us,US,448.4157854947012,74016,36.540000915527344,USA,-95.44999694824219,11,86,OK,OK,74016
Chandler,us,US,376.2664622098759,74834,35.709999084472656,USA,-96.87999725341797,11,87,OK,OK,74834
Kellyville,us,US,398.763253488356,74039,35.95000076293945,USA,-96.20999908447266,10,88,OK,OK,74039
Nowata,us,US,456.252067846087,74048,36.70000076293945,USA,-95.63999938964844,10,89,OK,OK,74048
Elgin,us,US,306.8705087578421,73538,34.720001220703125,USA,-98.26000213623047,10,90,OK,OK,73538
Marlow,us,US,300.0093816070272,73055,34.63999938964844,USA,-97.95999908447266,10,91,OK,OK,73055
Chouteau,us,US,427.40141424770866,74337,36.189998626708984,USA,-95.33000183105469,10,92,OK,OK,74337
Checotah,us,US,373.4003403892383,74426,35.41999816894531,USA,-95.55000305175781,10,93,OK,OK,74426
Kingston,us,US,260.751933825116,73439,33.9900016784668,USA,-96.70999908447266,10,94,OK,OK,73439
Cleveland,us,US,418.1309074426147,74020,36.27000045776367,USA,-96.43000030517578,9,95,OK,OK,74020
Drumright,us,US,397.55084341410276,74030,35.9900016784668,USA,-96.5999984741211,9,96,OK,OK,74030
Corn,us,US,356.1155733067838,73024,35.380001068115234,USA,-98.77999877929688,9,97,OK,OK,73024
Crescent,us,US,390.1543426043142,73028,35.95000076293945,USA,-97.5999984741211,9,98,OK,OK,73028
Davis,us,US,292.463717023767,73030,34.5099983215332,USA,-97.11000061035156,9,99,OK,OK,73030
Afton,us,US,466.39165951130417,74331,36.689998626708984,USA,-94.95999908447266,9,100,OK,OK,74331
Beggs,us,US,386.39133701908185,74421,35.7400016784668,USA,-96.06999969482422,9,101,OK,OK,74421
Haskell,us,US,397.52420797826915,74436,35.81999969482422,USA,-95.66999816894531,9,102,OK,OK,74436
Tyrone,us,US,494.7650827604971,73951,36.95000076293945,USA,-101.0199966430664,9,103,OK,OK,73951
Broken Bow,us,US,308.1121846134637,74728,34.029998779296875,USA,-94.7300033569336,9,104,OK,OK,74728
Kingfisher,us,US,383.4793522193425,73750,35.849998474121094,USA,-97.94000244140625,8,105,OK,OK,73750
Comanche,us,US,281.4143497041782,73529,34.369998931884766,USA,-97.97000122070312,8,106,OK,OK,73529
Cyril,us,US,318.9047495472137,73029,34.900001525878906,USA,-98.19999694824219,8,107,OK,OK,73029
Pawhuska,us,US,456.0864790081097,74056,36.81999969482422,USA,-96.37000274658203,8,108,OK,OK,74056
Meeker,us,US,361.74046732820176,74855,35.5,USA,-96.9000015258789,8,109,OK,OK,74855
Okemah,us,US,362.5640803879539,74859,35.43000030517578,USA,-96.30999755859375,8,110,OK,OK,74859
Sulphur,us,US,293.46419512132326,73086,34.5099983215332,USA,-96.97000122070312,8,111,OK,OK,73086
Wewoka,us,US,342.15685703045887,74884,35.15999984741211,USA,-96.5,8,112,OK,OK,74884
Roland,us,US,396.16274246166137,74954,35.41999816894531,USA,-94.51000213623047,8,113,OK,OK,74954
Spiro,us,US,382.69774235803766,74959,35.2400016784668,USA,-94.61000061035156,8,114,OK,OK,74959
Stilwell,us,US,417.833280631546,74960,35.81999969482422,USA,-94.62999725341797,8,115,OK,OK,74960
Westville,us,US,429.77802883009707,74965,35.9900016784668,USA,-94.56999969482422,8,116,OK,OK,74965
Guymon,us,US,488.1765461420382,73942,36.68000030517578,USA,-101.4800033569336,8,117,OK,OK,73942
Marietta,us,US,253.3182504269476,73448,33.939998626708984,USA,-97.12000274658203,8,118,OK,OK,73448
Colbert,us,US,254.79956158784321,74733,33.86000061035156,USA,-96.51000213623047,8,119,OK,OK,74733
Cashion,us,US,379.7599155965838,73016,35.79999923706055,USA,-97.68000030517578,7,120,OK,OK,73016
Jones,us,US,364.44694848552274,73049,35.56999969482422,USA,-97.31999969482422,7,121,OK,OK,73049
Stratford,us,US,313.45212756696117,74872,34.79999923706055,USA,-96.94999694824219,7,122,OK,OK,74872
Heavener,us,US,361.9427788984847,74937,34.88999938964844,USA,-94.5999984741211,7,123,OK,OK,74937
Sayre,us,US,362.3775230177728,73662,35.29999923706055,USA,-99.63999938964844,7,124,OK,OK,73662
Stigler,us,US,372.4187990622749,74462,35.27000045776367,USA,-95.12000274658203,7,125,OK,OK,74462
Caddo,us,US,276.4874366042975,74729,34.130001068115234,USA,-96.2699966430664,7,126,OK,OK,74729
Alva,us,US,452.1519637894493,73717,36.79999923706055,USA,-98.66999816894531,7,127,OK,OK,73717
Antlers,us,US,295.83330699075685,74523,34.22999954223633,USA,-95.62000274658203,6,128,OK,OK,74523
Apache,us,US,319.861052111489,73006,34.900001525878906,USA,-98.36000061035156,6,129,OK,OK,73006
Arcadia,us,US,372.0040235622874,73007,35.68000030517578,USA,-97.33000183105469,6,130,OK,OK,73007
Fletcher,us,US,313.56585621602034,73541,34.81999969482422,USA,-98.2300033569336,6,131,OK,OK,73541
Geronimo,us,US,291.24552084000175,73543,34.47999954223633,USA,-98.37999725341797,6,132,OK,OK,73543
Terlton,us,US,412.1392822954083,74081,36.189998626708984,USA,-96.48999786376953,6,133,OK,OK,74081
Walters,us,US,281.8244152790732,73572,34.349998474121094,USA,-98.30999755859375,6,134,OK,OK,73572
Morrison,us,US,416.01521542747076,73061,36.29999923706055,USA,-97.01000213623047,6,135,OK,OK,73061
Yale,us,US,405.6208803868155,74085,36.119998931884766,USA,-96.69999694824219,6,136,OK,OK,74085
Kansas,us,US,440.16392624388527,74347,36.2400016784668,USA,-94.81999969482422,6,137,OK,OK,74347
Laverne,us,US,459.6909905338146,73848,36.720001220703125,USA,-99.87999725341797,6,138,OK,OK,73848
Salina,us,US,437.7154601769161,74365,36.29999923706055,USA,-95.1500015258789,6,139,OK,OK,74365
Wynnewood,us,US,301.0349606240758,73098,34.63999938964844,USA,-97.16999816894531,6,140,OK,OK,73098
Cordell,us,US,352.2860306331783,73632,35.290000915527344,USA,-98.98999786376953,6,141,OK,OK,73632
Hobart,us,US,335.41258891718115,73651,35.02000045776367,USA,-99.08999633789062,6,142,OK,OK,73651
Shady Point,us,US,373.88701408652713,74956,35.119998931884766,USA,-94.66999816894531,6,143,OK,OK,74956
Lone Grove,us,US,268.9212278093252,73443,34.18000030517578,USA,-97.26000213623047,6,144,OK,OK,73443
Dover,us,US,392.39831852719277,73734,35.97999954223633,USA,-97.91000366210938,5,145,OK,OK,73734
Atoka,us,US,295.9381645541731,74525,34.38999938964844,USA,-96.12999725341797,5,146,OK,OK,74525
Coalgate,us,US,303.69031123377573,74538,34.529998779296875,USA,-96.22000122070312,5,147,OK,OK,74538
Glencoe,us,US,410.9471064297316,74032,36.220001220703125,USA,-96.93000030517578,5,148,OK,OK,74032
Cache,us,US,303.696940876175,73527,34.630001068115234,USA,-98.62999725341797,5,149,OK,OK,73527
Kiefer,us,US,400.5844999057569,74041,35.95000076293945,USA,-96.05999755859375,5,150,OK,OK,74041
Talihina,us,US,342.21439005819644,74571,34.75,USA,-95.02999877929688,5,151,OK,OK,74571
Ramona,us,US,443.3696887036273,74061,36.560001373291016,USA,-95.91000366210938,5,152,OK,OK,74061
Adair,us,US,444.911450741499,74330,36.439998626708984,USA,-95.26000213623047,5,153,OK,OK,74330
Holdenville,us,US,337.9221966438989,74848,35.08000183105469,USA,-96.4000015258789,5,154,OK,OK,74848
Washington,us,US,333.6462748291943,73093,35.130001068115234,USA,-97.48999786376953,5,155,OK,OK,73093
Pocola,us,US,389.2740192498978,74902,35.279998779296875,USA,-94.44999694824219,5,156,OK,OK,74902
Tonkawa,us,US,441.08607161942695,74653,36.68000030517578,USA,-97.30000305175781,5,157,OK,OK,74653
Coyle,us,US,388.23674017383604,73027,35.90999984741211,USA,-97.22000122070312,4,158,OK,OK,73027
Wilburton,us,US,345.5629924219655,74578,34.90999984741211,USA,-95.30999755859375,4,159,OK,OK,74578
Medicine Park,us,US,308.9680468956247,73557,34.72999954223633,USA,-98.45999908447266,4,160,OK,OK,73557
Lindsay,us,US,313.45324821275045,73052,34.84000015258789,USA,-97.61000061035156,4,161,OK,OK,73052
Talala,us,US,444.1077099221797,74080,36.529998779296875,USA,-95.69999694824219,4,162,OK,OK,74080
Tipton,us,US,301.5270795090839,73570,34.5,USA,-99.13999938964844,4,163,OK,OK,73570
Maud,us,US,337.36848701211153,74854,35.130001068115234,USA,-96.77999877929688,4,164,OK,OK,74854
Jay,us,US,452.0398781553666,74346,36.41999816894531,USA,-94.80000305175781,4,165,OK,OK,74346
Prague,us,US,362.69171467724544,74864,35.4900016784668,USA,-96.69000244140625,4,166,OK,OK,74864
Arkoma,us,US,393.7410337087824,74901,35.349998474121094,USA,-94.44000244140625,4,167,OK,OK,74901
Keota,us,US,378.65720822050105,74941,35.290000915527344,USA,-94.9000015258789,4,168,OK,OK,74941
Boise City,us,US,518.2120957617177,73933,36.72999954223633,USA,-102.51000213623047,4,169,OK,OK,73933
Oktaha,us,US,387.7710824537214,74450,35.630001068115234,USA,-95.51000213623047,4,170,OK,OK,74450
Park Hill,us,US,398.57003240853066,74451,35.650001525878906,USA,-95.0199966430664,4,171,OK,OK,74451
Tishomingo,us,US,277.4101264335724,73460,34.22999954223633,USA,-96.66999816894531,4,172,OK,OK,73460
Okeene,us,US,403.4778551002054,73763,36.119998931884766,USA,-98.33000183105469,3,173,OK,OK,73763
Carnegie,us,US,335.396908415552,73015,35.099998474121094,USA,-98.5999984741211,3,174,OK,OK,73015
Frederick,us,US,292.25390608155226,73542,34.38999938964844,USA,-99.01000213623047,3,175,OK,OK,73542
Geary,us,US,369.733311222509,73040,35.630001068115234,USA,-98.31999969482422,3,176,OK,OK,73040
S Coffeyville,us,US,475.58305649772353,74072,36.97999954223633,USA,-95.58999633789062,3,177,OK,OK,74072
Arnett,us,US,415.4255198092846,73832,36.08000183105469,USA,-99.75,3,178,OK,OK,73832
Stonewall,us,US,308.1924093514472,74871,34.65999984741211,USA,-96.5199966430664,3,179,OK,OK,74871
Picher,us,US,488.1371518643345,74360,36.9900016784668,USA,-94.83000183105469,3,180,OK,OK,74360
Wyandotte,us,US,477.91604386681456,74370,36.79999923706055,USA,-94.72000122070312,3,181,OK,OK,74370
Shidler,us,US,457.86998713313653,74652,36.869998931884766,USA,-96.56999969482422,3,182,OK,OK,74652
Braggs,us,US,397.2026965348061,74423,35.68000030517578,USA,-95.18000030517578,3,183,OK,OK,74423
Cookson,us,US,407.5109696739636,74427,35.810001373291016,USA,-95.08000183105469,3,184,OK,OK,74427
Hulbert,us,US,413.60445511736003,74441,35.95000076293945,USA,-95.2300033569336,3,185,OK,OK,74441
Vian,us,US,392.2892848434128,74962,35.529998779296875,USA,-94.95999908447266,3,186,OK,OK,74962
Wister,us,US,359.37411868702685,74966,34.939998626708984,USA,-94.80999755859375,3,187,OK,OK,74966
Texhoma,us,US,485.3855523982073,73949,36.5099983215332,USA,-101.77999877929688,3,188,OK,OK,73949
Cherokee,us,US,447.60909414827427,73728,36.7599983215332,USA,-98.3499984741211,2,189,OK,OK,73728
Drummond,us,US,414.77937608740785,73735,36.29999923706055,USA,-98.04000091552734,2,190,OK,OK,73735
Soper,us,US,281.0548298962246,74759,34.02000045776367,USA,-95.69000244140625,2,191,OK,OK,74759
Fairview,us,US,414.7870281024262,73737,36.27000045776367,USA,-98.51000213623047,2,192,OK,OK,73737
Valliant,us,US,295.518997417188,74764,34.0,USA,-95.08999633789062,2,193,OK,OK,74764
Okarche,us,US,375.28610538191907,73762,35.72999954223633,USA,-97.9800033569336,2,194,OK,OK,73762
Albert,us,US,343.5725960243843,73001,35.2400016784668,USA,-98.41999816894531,2,195,OK,OK,73001
Amber,us,US,333.5150031102489,73004,35.130001068115234,USA,-97.79000091552734,2,196,OK,OK,73004
Depew,us,US,385.43411082093473,74028,35.79999923706055,USA,-96.51000213623047,2,197,OK,OK,74028
Haileyville,us,US,336.2483391055879,74546,34.849998474121094,USA,-95.56999969482422,2,198,OK,OK,74546
Kiowa,us,US,321.5468752344365,74553,34.720001220703125,USA,-95.9000015258789,2,199,OK,OK,74553
Portland,us,US,1602.9126196757575,97201,45.5,USA,-122.69000244140625,42101,0,OR,OR,97201
Beaverton,us,US,1606.654177631377,97005,45.4900016784668,USA,-122.80000305175781,4447,1,OR,OR,97005
Eugene,us,US,1579.2567787211817,97401,44.08000183105469,USA,-123.06999969482422,4025,2,OR,OR,97401
Salem,us,US,1596.982311297923,97301,44.93000030517578,USA,-122.95999908447266,3481,3,OR,OR,97301
Bend,us,US,1510.2541966096117,97701,44.099998474121094,USA,-121.29000091552734,2208,4,OR,OR,97701
Medford,us,US,1531.6329762718376,97501,42.310001373291016,USA,-122.87999725341797,1769,5,OR,OR,97501
Hillsboro,us,US,1612.7336903590224,97123,45.5099983215332,USA,-122.94999694824219,1683,6,OR,OR,97123
Lake Oswego,us,US,1600.3110946526995,97034,45.40999984741211,USA,-122.69000244140625,967,7,OR,OR,97034
Corvallis,us,US,1600.1612587614354,97330,44.599998474121094,USA,-123.2699966430664,838,8,OR,OR,97330
Gresham,us,US,1593.0545179477817,97030,45.5,USA,-122.41999816894531,750,9,OR,OR,97030
West Linn,us,US,1597.6876724180306,97068,45.369998931884766,USA,-122.6500015258789,459,10,OR,OR,97068
Clackamas,us,US,1594.3599310804486,97015,45.41999816894531,USA,-122.5199966430664,435,11,OR,OR,97015
Springfield,us,US,1576.633570602771,97477,44.06999969482422,USA,-123.01000213623047,429,12,OR,OR,97477
Oregon City,us,US,1593.508306038962,97045,45.34000015258789,USA,-122.55999755859375,417,13,OR,OR,97045
Roseburg,us,US,1571.439949673904,97470,43.220001220703125,USA,-123.37000274658203,409,14,OR,OR,97470
Ashland,us,US,1517.832689341831,97520,42.15999984741211,USA,-122.62999725341797,403,15,OR,OR,97520
Klamath Falls,us,US,1483.5397410927271,97601,42.220001220703125,USA,-121.80000305175781,392,16,OR,OR,97601
Grants Pass,us,US,1555.0064888103145,97526,42.470001220703125,USA,-123.3499984741211,363,17,OR,OR,97526
Albany,us,US,1593.212701673116,97321,44.630001068115234,USA,-123.06999969482422,357,18,OR,OR,97321
Wilsonville,us,US,1599.7493980789168,97070,45.29999923706055,USA,-122.76000213623047,357,19,OR,OR,97070
Tualatin,us,US,1602.111159622111,97062,45.369998931884766,USA,-122.7699966430664,350,20,OR,OR,97062
Coos Bay,us,US,1609.5051024167592,97420,43.33000183105469,USA,-124.2300033569336,345,21,OR,OR,97420
Sherwood,us,US,1604.0425064953663,97140,45.36000061035156,USA,-122.83000183105469,240,22,OR,OR,97140
Redmond,us,US,1512.3340008197958,97756,44.279998779296875,USA,-121.20999908447266,218,23,OR,OR,97756
Forest Grove,us,US,1618.9022421420148,97116,45.52000045776367,USA,-123.11000061035156,172,24,OR,OR,97116
Newberg,us,US,1608.1912150465573,97132,45.310001373291016,USA,-122.9800033569336,167,25,OR,OR,97132
Troutdale,us,US,1593.214944172988,97060,45.529998779296875,USA,-122.4000015258789,161,26,OR,OR,97060
McMinnville,us,US,1614.3856682967385,97128,45.209999084472656,USA,-123.22000122070312,151,27,OR,OR,97128
Happy Valley,us,US,1594.5776729582494,97086,45.439998626708984,USA,-122.51000213623047,133,28,OR,OR,97086
Central Point,us,US,1534.7495920180065,97502,42.400001525878906,USA,-122.91000366210938,133,29,OR,OR,97502
Scappoose,us,US,1619.2187560975851,97056,45.7599983215332,USA,-122.93000030517578,132,30,OR,OR,97056
Saint Helens,us,US,1620.2835989487821,97051,45.869998931884766,USA,-122.87000274658203,115,31,OR,OR,97051
Lebanon,us,US,1582.8829738126385,97355,44.529998779296875,USA,-122.87000274658203,114,32,OR,OR,97355
Canby,us,US,1595.080780475109,97013,45.2400016784668,USA,-122.68000030517578,112,33,OR,OR,97013
Cottage Grove,us,US,1571.575201217378,97424,43.779998779296875,USA,-123.05999755859375,97,34,OR,OR,97424
Sandy,us,US,1582.8689699283784,97055,45.38999938964844,USA,-122.2300033569336,96,35,OR,OR,97055
Gladstone,us,US,1596.0573766526484,97027,45.38999938964844,USA,-122.58999633789062,91,36,OR,OR,97027
Astoria,us,US,1663.8194455249516,97103,46.18000030517578,USA,-123.83000183105469,91,37,OR,OR,97103
Fairview,us,US,1594.965622229093,97024,45.540000915527344,USA,-122.44000244140625,80,38,OR,OR,97024
Hood River,us,US,1566.607804935095,97031,45.66999816894531,USA,-121.54000091552734,78,39,OR,OR,97031
Brookings,us,US,1586.8861184088344,97415,42.04999923706055,USA,-124.26000213623047,76,40,OR,OR,97415
Monmouth,us,US,1606.7466520172936,97361,44.810001373291016,USA,-123.30000305175781,75,41,OR,OR,97361
The Dalles,us,US,1551.960699920912,97058,45.599998474121094,USA,-121.19000244140625,66,42,OR,OR,97058
Cornelius,us,US,1616.6943986304962,97113,45.52000045776367,USA,-123.05000305175781,66,43,OR,OR,97113
Beavercreek,us,US,1587.9611819331542,97004,45.25,USA,-122.4800033569336,66,44,OR,OR,97004
Dallas,us,US,1610.7755756651356,97338,44.91999816894531,USA,-123.33000183105469,62,45,OR,OR,97338
Philomath,us,US,1604.3224141585017,97370,44.54999923706055,USA,-123.41000366210938,58,46,OR,OR,97370
Silverton,us,US,1581.0442126744183,97381,44.900001525878906,USA,-122.55999755859375,57,47,OR,OR,97381
Cave Junction,us,US,1560.3966054288474,97523,42.13999938964844,USA,-123.62000274658203,57,48,OR,OR,97523
