created,description,distance,duration,event_url,fee.accepts,fee.amount,fee.currency,fee.description,fee.label,fee.required,group.created,group.group_lat,group.group_lon,group.id,group.join_mode,group.name,group.urlname,group.who,headcount,how_to_find_us,id,maybe_rsvp_count,name,photo_url,rsvp_limit,status,time,updated,utc_offset,venue.address_1,venue.address_2,venue.address_3,venue.city,venue.country,venue.id,venue.lat,venue.localized_country_name,venue.lon,venue.name,venue.phone,venue.repinned,venue.state,venue.zip,visibility,waitlist_count,why,yes_rsvp_count,timestamp_event,timestamp_event_weekday,category
1499864437000,"<p>Different day, different location.</p> <p>Come on out and play!  Standard or variations, we'll decide together. Newbies welcome - we'll teach you how to play.</p> <p><br/>Casual setting in the mezzanine. Can shop and bring food/drink items upstairs. There is a small bar in the mezz where beer/wine can be purchased. </p> <p>Unable to make it right at 6, no problem. Come when able. Just please keep rsvp up to date. We encourage folks not to look at rsvp numbers and make decision on whether to attend. People come late, leave early, forget... rarely need to wait more than a few minutes to get into a game.</p> <p>Newbies can view the rules below.</p> <p><br/><a href=""http://www.euchrelinks.com/rules.html"">Click here for Euchre Rules </a></p> <p><br/><img src=""http://photos4.meetupstatic.com/photos/event/2/3/c/0/600_429669152.jpeg"" /></p>",13.186803817749025,,https://www.meetup.com/Euchrestl/events/245517892/,,,,,,,1415050784000,38.61999893188477,-90.26000213623048,18048732,open,Euchre Club of St Louis,Euchrestl,Players,0,,rhhrlnywqbqb,0,Tuesday Euchre - Des Peres,,,upcoming,1513123200000,1499864826000,-21600000,,,,,,,,,,,,,,,public,0,,6,2017-12-12 18:00:00,2,games
1509640804000,"<p><img src=""https://secure.meetupstatic.com/photos/event/4/3/c/8/600_466577352.jpeg"" /></p> <p>2017 has undoubtedly been the biggest and best year for SearchHOU yet! From our amazing lineup of speakers to our members and sponsors, our marketing community continues to grow here in Houston.</p> <p><br/>To celebrate 2017, SearchHOU would like to invite you to our annual Holiday party!</p> <p>This year we will be hanging out at <a href=""http://www.cottonwoodhouston.com/"">Cottonwood</a>, where you'll find not only great burgers but a fantastic lineup of local beers on tap and a great selection of whiskey and cocktails. </p> <p>Now this party isn't only for SearchHOU folks. This party is FREE TO ATTEND and <i>open to all of you marketers</i> out there. If you are a regular attendee, invite a friend to come out. If you are new to Houston or just looking to join a group of talented, like-minded marketers, we'd love to meet you! </p> <p>Whether you can stop by for a few minutes or plan on staying until the end, come help us close out 2017 with a bang!</p>",19.48320960998535,10800000.0,https://www.meetup.com/SearchHOU/events/244755603/,,,,,,,1406839726000,29.770000457763672,-95.4000015258789,16107382,open,SearchHOU,SearchHOU,Members,0,,244755603,0,SearchHOU Holiday Party - Annual Networking and Marketing Event,,40.0,upcoming,1512694800000,1512244371000,-21600000,3422 North Shepherd Drive,,,Houston,US,25590347.0,29.818281,USA,-95.410103,Cottonwood,,False,,,public,0,,30,2017-12-07 19:00:00,4,tech
1510028037000,"<p>Continuing our after coffee dinner meetups for 2018. ** One of our most popular dinner spots - The Maine Fish Market building is one of the oldest commercial buildings in the state, dating back to 1780’s. The Vamvilis family began a Fish Market in 1980 that had a retail market and served take out fish &amp; chips and other seafood entrees. Nick and John Vamvilis have run the restaurant in the current location since 1986.</p> <p>Seafood favorites, salads, fried chicken and a full dessert case.</p> <p><b>This location insists on all party members being present before seating - PLEASE be considerate with your RSVP and let us know if you have to change your plans.</b></p> <p><a href=""http://mainefishmarket.com/""><a href=""http://mainefishmarket.com/"" class=""linkified"">http://mainefishmarket.com/</a></a></p> <p><br/><img src=""https://secure.meetupstatic.com/photos/event/4/2/8/9/600_465977033.jpeg"" /></p>",4.207534790039063,7200000.0,https://www.meetup.com/meetup-group-kjAECGGV/events/244888170/,,,,,,,1489507592000,41.9900016784668,-72.56999969482422,22881934,approval,Fun and friendship,meetup-group-kjAECGGV,Members,0,,244888170,0,Dinner after Coffee 1/11/18 Maine Fish,,12.0,upcoming,1515708900000,1510028037000,-18000000,,,,,,,,,,,,,,,public,0,,12,2018-01-11 16:15:00,4,socializing
1509071096000,"<p>Is a story calling you?</p> <p>Do you have something to say?</p> <p>Wondering how to get started? or how to keep going?</p> <p>- Learn to tap into your writing so it flows.<br/>- Discover how to find stories in everyday &amp; unexpected places.<br/>- Gain tips and tools to keep writing &amp; complete your goals.</p> <p>Bring notebook + pen or pencil to write with.<br/>Get ready to write from the Heart.<br/>Free of judgement or expectation.</p> <p>$55</p> <p>Payment secures your spot.</p> <p>To register:<br/>Go to www.HeloiseJones.com/Workshops (<a href=""http://www.heloisejones.com/Workshops"" class=""linkified"">http://www.heloisejones.com/Workshops</a>)<br/>or contact Heloise to register: www.HeloiseJones.com/Connect/ (<a href=""http://www.heloisejones.com/Connect/"" class=""linkified"">http://www.heloisejones.com/Connect/</a>)</p> <p>Heloise Jones (Author of #1 bestselling The Writer’s Block Myth, Coach &amp; Mentor for Creatives) A writer’s ally. Her specialty is helping writers move forward, write more freely, and tell their best stories. She draws from deep intuition and nearly two decades of study and work in craft &amp; process. <a href=""http://www.HeloiseJones.com"" class=""linkified"">http://www.HeloiseJones.com</a></p>",22.533649444580078,9000000.0,https://www.meetup.com/Our-Writing-Group/events/244563588/,,,,,,,1436809046000,35.61999893188477,-105.97000122070312,18738888,open,Our-Writing-Group,Our-Writing-Group,Writers,0,www.HeloiseJones.com/Workshops/,244563588,0,Write What Matters (workshop),https://secure.meetupstatic.com/photos/event/1/a/9/b/global_466326811.jpeg,15.0,upcoming,1512939600000,1511220579000,-25200000,107 West Barcelona Road,,,Santa Fe,us,10040032.0,35.672386,USA,-105.944824,Unitarian Universalist,,False,NM,87505,public,0,,4,2017-12-10 15:00:00,0,writing
1485838486000,"<p>If you want to start your day in the best way possible, join us for the EARLY BIRD BOOT CAMP!</p> <p>A different workout routine that will keep you burning calories throughout the day by training with free-weights, resistance-bands, and body-weight. This quick workout will give you an exciting range of strengthening, stretching, balance, and core exercises.</p> <p>All levels welcome!</p> <p>*Don't be intimidated if you feel you're not in the best shape. We provide modifications and plenty of breaks throughout the workout so there's something for everyone at any level! Go beast mode or take it easy- the choice is up to you.</p> <p>New boot campers can register for a FREE WEEK of classes at www.cali4fitness.com</p>",16.113805770874027,2700000.0,https://www.meetup.com/Newest-Boot-Camp-in-San-Diego/events/245210273/,,,,,,,1427237835000,32.790000915527344,-117.23999786376952,18518862,open,Newest outdoor Boot Camp in San Diego!!,Newest-Boot-Camp-in-San-Diego,Members,0,From PB-Go east on Grand Ave. toward Mission Bay Drive. Take a slight right at the traffic light before the highway to stay on Mission Bay Drive. Turn left at the stop sign onto E Mission Bay Dr. Drive about 1 mile and the park is on the right.,dmvmnmywqblb,0,EARLY BIRD BOOT CAMP,,,upcoming,1512743400000,1492558823000,-28800000,2195 East Mission Bay,,,San Diego,us,25184602.0,32.785099,USA,-117.208015,Playa Pacifica Park,,False,CA,,public,0,,3,2017-12-08 08:30:00,5,fitness
1509682109000,"<p>Welcome to the Jungle we got fun and games!</p> <p>I am supplementing this with DMs Guild Adept content that is AL legal, for example DDHC-TOA-05 Encounters in Port Nyanzaru. Those of you who have visited the bathhouse know about the incident with the unicorn and cursed water elemental....</p> <p>I’m running this as Adventurer’s League legal. Only Tier 1 (levels 1-4) at the moment, but may start expanding to mixed tier play in future sessions.</p>",18.774547576904297,9000000.0,https://www.meetup.com/Napervillains-D-D-5e/events/244775984/,,,,,,,1493349663000,41.7400016784668,-88.12000274658203,23464130,approval,Napervillains D&D 5e,Napervillains-D-D-5e,Napervillains,0,,244775984,0,DDHC-TOA-01 Tomb of Annihilation session #4 (Arend’s Table),,7.0,upcoming,1512694800000,1509682154000,-21600000,1271 Rickert Drive,,,Naperville,US,25218770.0,41.748379,USA,-88.169983,Graham Crackers Comics of Naperville,,False,,,public,0,,6,2017-12-07 19:00:00,4,games
1512411425000,"<p>Hi Snails!</p> <p>Ready for another 40min run? you better be ;) we are keeping with the 1:3 intervals (W:R) I want you guys to be ready for the 5K race on 12/16. Please remember to have water with you and to wear some reflecting gear, we want to be seen! I will not be here tonight, I have a shinding to attend at my son school. The wonderful and always amazing coach Russ will be with you guys tonight. will see you Saturday.</p> <p>If haven't signed up yet here's the info:</p> <p>The Fall Session 100 Series Goal Race will be the Santa Run 5K on December 16th! Woohoo!</p> <p>Santa Run Website ( <a href=""http://renegaderaceseries.com/santa-run"" class=""linkified"">http://renegaderaceseries.com/santa-run</a> )</p> <p>Race Discount Code: SNAILSPACE</p> <p>Please RSVP to the race Meet Up for the info. I will not be making a Meet Up for that Saturday. There important info you should know.</p> <p>Happy Running:)</p> <p>Coach Erica</p> <p>[masked]</p>",20.76887321472168,10800000.0,https://www.meetup.com/ASnailsPaceRunningAcademy-Brea/events/245642766/,,,,,,,1272477895000,33.93000030517578,-117.87999725341795,1637716,open,A Snail's Pace Running Academy-Brea/Yorba Linda,ASnailsPaceRunningAcademy-Brea,Snails,0,,245642766,0,RA 101 Week 10 Session 2,,,upcoming,1512698400000,1512584859000,-28800000,130 South State College Boulevard,,,Brea,US,25269574.0,33.920094,USA,-117.882233,130 S State College Blvd,,False,,,public,0,,5,2017-12-07 20:00:00,4,fitness
1512143741000,<p>EDWARD Jones has been investing for over 85 years and is being in guest speakers to discuss a new timely topic at their coffee club each week. Come with an appetite and come to learn about the new rules to investing!</p>,0.3531965911388397,1800000.0,https://www.meetup.com/Investments-Coffee-Club/events/245561815/,,,,,,,1509848212000,25.78000068664551,-80.19999694824219,26497803,open,Investments Coffee Club,Investments-Coffee-Club,Members,0,,245561815,0,First time investors coffee club ,,,upcoming,1512835200000,1512143741000,-18000000,,,,,,,,,,,,,,,public,0,,3,2017-12-09 10:00:00,6,career/business
1500668513000,"<p>• <b>We have limited seating, please make sure to RSVP in order to save your seat! </b></p> <p><b>      The new season of Dungeons and Dragons Adventurers League begins!</b></p> <p><b>                        Greater Nashville D&amp;D Adventurers League</b></p> <p><b>The D&amp;D Adventurers League is an ongoing official organized play campaign for Dungeons &amp; Dragons. It uses the fifth edition of the Dungeons &amp; Dragons rules, and features the Forgotten Realms setting. You can play D&amp;D Adventurers League games at any place that features adventures bearing the D&amp;D Adventurers League logo. You can create a character and bring that character to games anywhere D&amp;D Adventurers League is supported.  </b></p> <p><b><img src=""https://secure.meetupstatic.com/photos/event/1/0/3/3/600_463024147.jpeg"" /></b></p> <p>


<img src=""https://secure.meetupstatic.com/photos/event/1/0/4/f/600_463024175.jpeg"" /></p> <p>The Story So Far…</p> <p>The talk of the streets and taverns has all been about the so-called death curse: a wasting disease afflicting everyone who’s ever been raised from the dead. Victims grow thinner and weaker each day, slowly but steadily sliding toward the death they once denied.</p> <p>When they finally succumb, they can’t be raised—and neither can anyone else, regardless of whether they’ve ever received that miracle in the past. Temples and scholars of divine magic are at a loss to explain a curse that has affected the entire region, and possibly the entire world.</p> <p>The cause is a necromantic artifact called the Soulmonger, which is located somewhere in Chult, a mysterious peninsula far to the south, ringed with mountains and choked with rainforests.</p> <p><b>This season's Dungeon Masters: Brandy S, Robert R, Dan P, Rick D, Kayla J<br/></b></p> <p><b>BRING A CHARACTER OR YOU CAN CREATE ONE AT THIS EVENT. <i>(We do not roll for stats or hit points, use standard array or point buy only.)</i></b></p> <p><b>BRING YOUR PENCILS, PAPER, AND LUCKY DICE!</b></p> <p><b>NEW AND VETERAN PLAYERS ARE WELCOME TO JOIN ANYTIME.</b></p> <p><b><a href=""https://www.facebook.com/groups/827483734063971/"">Follow us on Facebook</a></b></p>",12.989154815673828,14400000.0,https://www.meetup.com/dnd-49/events/242072224/,,,,,,,1040881038000,36.16999816894531,-86.77999877929688,47094,open,The Greater Nashville RPG and Board Gamers Group,dnd-49,Gamers,0,,pvhdsnywqbtb,0,Friday Night D&D Adventurers League @ The Game Keep!,,35.0,upcoming,1513384200000,1512669080000,-21600000,3952 Lebanon Pike,,,Hermitage,us,1135900.0,36.195238,USA,-86.621916,The Game Keep,(615) 883-4800,False,TN,37076,public,0,,35,2017-12-15 18:30:00,5,games
1512509804000,"<p>Game starts @ 1:30.  WOW, after our thrilling win over Fresno to take the Mtn. West Championship and the right to play in the Vegas Bowl.  The OR Ducks are 7-5 and we are 10-3.  What happens in Vegas WON'T stay in Vegas this time!  PLEASE come to watch the game and keep the visiting to pre-game, ads and half time, it would be appreciated by those of us who are there to watch the game, thanks.  And remember this is also posted on the Boomers site, so don't assume there are only the members listed here going.</p>",4.432291507720947,,https://www.meetup.com/GoodPeople-GoodTimes/events/245677143/,,,,,,,1346912135000,43.63000106811523,-116.3000030517578,4795372,open,"Good People, Good Times...it's that simple",GoodPeople-GoodTimes,Good Peeps,0,Ask for Virginia's tables in lower restaurant,245677143,0,BLEED BLUE:  BSU v. OR DUCKS LAS VEGAS BOWL,,12.0,upcoming,1513453500000,1512587000000,-25200000,7609 W Overland Rd Ste 100,,,Boise,US,23972429.0,43.590263,USA,-116.27832,Legends Pub & Grill,,False,,,public,0,,5,2017-12-16 13:45:00,6,socializing
1512312814000,"<p>Brother's BBQ is a very good place to enjoy a weekday evening gathering!! Their cornbread is fabulous, as is all the food they serve. We will meet at 6 at Brother's BBQ on Rt. 32 south of the 5 corners. </p> <p>Check them out at <a href=""http://www.thebrothersbarbecue.com/""><a href=""http://www.thebrothersbarbecue.com/"" class=""linkified"">http://www.thebrothersbarbecue.com/</a></a></p> <p>Newbies please know if you sign up and your plans change you should change your RSVP or you will be deleted from the group. </p> <p>$2 Meetup fee. If I don't have your cell, please send me yours, I will return with mine. Cheers!!!</p>",23.79812431335449,,https://www.meetup.com/singles-1348/events/245610870/,,,,,,,1189969764000,41.52000045776367,-74.05999755859375,688929,open,Orange County Outdoor Singles,singles-1348,Outdoor-Loving Singles,0,,245610870,0,Brother's BBQ Dinner!!!,,10.0,upcoming,1513810800000,1512312814000,-18000000,2402 Rt. 32,,,"Cornwall, NY",us,25028750.0,41.447456,USA,-74.05624399999998,The Brother's  Barbecue,,False,NY,,public,0,,9,2017-12-20 17:00:00,3,outdoors/adventure
1511058901000,"<p>Watch and listen, as ""the Lamb of God"" (1:19-34) choses His first disciples (1:35-51).</p> <p>""...these are written so that you may believe that Jesus is the Christ, the Son of God, and that believing you may have life in His name"" (John 20:31)</p>",18.819320678710934,3600000.0,https://www.meetup.com/Silicon-Valley-Bible-Study/events/245221489/,,,,,,,1504405590000,37.38999938964844,-121.9000015258789,25746476,open,Silicon Valley Bible Study,Silicon-Valley-Bible-Study,Bible Study Members,0,,245221489,0,Almaden Valley: The Gospel of John,https://secure.meetupstatic.com/photos/event/5/f/a/b/global_466344491.jpeg,8.0,upcoming,1512703800000,1511288843000,-28800000,5110 Cherry Avenue,,,San Jose,US,25326975.0,37.258869,USA,-121.875435,Panera Bread,,False,,,public,0,,4,2017-12-07 21:30:00,4,religion/beliefs
1473013711000,"<p>Who: All are welcome, $10 per person at the door</p> <p>What: we have the best real estate investing networking in Massachusetts, and the highest percentage of seasoned investors. No sales pitches, no selling speakers, no multi-level marketing, no memberships</p> <p>Where: Leo’s Ristorante, 11 Leo Turo Way, Worcester, MA</p> <p>When: Tuesday, January 17, 2017 Networking starts at 6PM, program starts at 6:30PM</p>",17.644386291503906,9000000.0,https://www.meetup.com/Black-Diamond-Real-Estate-Investors-Massachusetts/events/241877193/,,,,,,,1346444116000,42.36999893188477,-71.23999786376953,4714072,open,Black Diamond Real Estate Investors- Waltham and Worcester,Black-Diamond-Real-Estate-Investors-Massachusetts,Real Estate Investors,0,Rte 290 take Exit 16,nsfqxlyxfbbc,0,Black Diamond Real Estate Investors - Worcester MA,,,upcoming,1521585000000,1500562032000,-14400000,11 Leo Turo Way,,,Worcester,us,24015338.0,42.263512,USA,-71.792152,Leo's Ristorante,,False,MA,,public,0,,4,2018-03-20 17:30:00,2,career/business
1361661717000,"<p>Come out and join us for Saturday Morning Tennis!</p> <p>We don't expect that everyone will want to get there right at 9:30AM so if you can't make it until later, that's perfectly fine. We usually play from 9:30 - 12:30 (sometimes even later). You can show up anytime.</p> <p> During the summer months we have been ending around 11AM - 11:30AM.</p> <p>Regarding the weather: </p> <p><br/>- If it's raining, we don't play.</p> <p>- If the temperature drops into the low 40's, we don't play. Thankfully this is pretty rare.</p> <p>-  If it rained Friday night it's usually 50/50 depending on how wet the courts are. I live outside Beltway 8 so sometimes it's hard to determine what the weather is like in River Oaks and on those days, I will post updates to the comment section as I find out the status. </p> <p>It's it's best to pay attention to the comments for this meetup if there is any doubt that we are meeting. </p> <p>For those beginners who would like lessons, I can teach you! My lessons are always free and you're only required to bring a racket. I do my best to be there every weekend but there are some Saturday's that I will miss. If you would like a lesson I recommend sending me (Stephen Zabrecky) a quick message here on Meetup to make sure I will be there to teach you. </p> <p><br/>Everything about this group is free! I try not to ask for donations because I'd like there as little pressure as possible for anyone to show up. If you'd like to support the group, I do professional photography on the weekends (www.clearanglephotographers.com). If you want to spread the word, that would be appreciated but absolutely not required.</p> <p>If you have any questions, feel free to send me a message. I'll be sure to get back to you. </p> <p>Hope to see you out on the courts!</p> <p>- Stephen </p>",16.48947525024414,,https://www.meetup.com/Beginners-Tennis-for-Young-Adults-21-39/events/245614377/,,,,,,,1352175240000,29.739999771118164,-95.38999938964844,5722212,approval,Beginners Tennis for Young Adults (21-39),Beginners-Tennis-for-Young-Adults-21-39,Players,0,,qwlslfywqbmb,0,Saturday Morning Tennis,,,upcoming,1512833400000,1485536969000,-21600000,3600 Locke Lane,,,Houston,us,1246771.0,29.742383,USA,-95.433291,River Oaks Park,,False,TX,77027,public,0,,4,2017-12-09 09:30:00,6,sports/recreation
1510426378000,"<p>Envision cinemas is a movie theater with cushy chairs where you can eat and drink during the movie! We'll meet at the bar at 6:00 p.m. to have a drink and chat before we go to the 7:00 Star Wars showing. Please note you must purchase your ticket and choose your seat BEFORE you get there; this is Star Wars it will sell out! If you don't want to watch the movie feel free to join us for a drink!</p> <p>


The link is below. It cost me $12.50 per ticket and a $2.70 booking fee. There aren't a lot of seats left except for up in the front but they fully recline and even they should be a great time!</p> <p><a href=""https://ticketing.us.veezi.com/purchase/18550?siteToken=kcs7aqbyypb3anm26crn3fad7m""><a href=""https://ticketing.us.veezi.com/purchase/18550?siteToken=kcs7aqbyypb3anm26crn3fad7m"" class=""linkified"">https://ticketing.us.veezi.com/purchase/18550?siteToken=kcs7aqbyypb3anm26crn3fad7m</a></a></p>",15.857314109802244,,https://www.meetup.com/TheDirtyMartinis/events/245029867/,,,,,,,1337700375000,39.11000061035156,-84.5,3916212,open,The Dirty Martinis,TheDirtyMartinis,Dirty Martinis,0,,245029867,0,"Drinks, dinner & Star Wars",,,upcoming,1513465200000,1510427377000,-18000000,4780 Cornell Road,,,Blue Ash,US,25604192.0,39.27021,USA,-84.373558,Envision Cinemas Bar & Grille,,False,,,public,0,,23,2017-12-16 17:00:00,6,food/drink
1511202261000,"<p><b>Registration:</b></p> <p><b>**An RSVP does not register you for this event. Please proceed to llbean.com/marlton or call[masked] to register.**</b></p> <p>


<b>Tea Time Hike for Women</b></p> <p>Join our women's group for a hike at Batsto. Bring along a mug of your favorite tea as we hike the 4.5-mile trail.</p> <p><b>ACTIVITY LEVEL:</b> Easy.</p> <p><b>WHERE TO MEET:</b> Parking area at the Speedwell Entrance of Franklin Parker Preserve.  More parking is available directly across the street.</p> <p><b>WHAT TO BRING:</b> Weather-appropriate clothing (dress in layers; no cotton), comfortable footwear, small day pack with extra clothes, snacks, water, personal medications.</p> <p><b>OPTIONAL RECOMMENDED ITEMS:</b> Sunglasses, binoculars, camera.</p> <p><br/><b><br/></b></p>",16.423894882202152,7200000.0,https://www.meetup.com/Marlton-LL-Bean-Outdoor-Exploring/events/245259087/,,,,,,,1330980126000,39.88999938964844,-74.91000366210938,3420512,open,L.L.Bean Marlton Outdoor Adventures,Marlton-LL-Bean-Outdoor-Exploring,Outdoor Enthusiasts,0,,245259087,0,Tea Time Hike for Women at Franklin Parker Preserve--Speedwell Entrance,,,upcoming,1512916200000,1511202261000,-18000000,1450 Country Road 532,,,Chatsworth,us,24418842.0,39.812939,USA,-74.54825600000002,"Franklin Parker Preserve, Speedwell Entrance",,False,NJ,,public,0,,7,2017-12-10 08:30:00,0,outdoors/adventure
1510680089000,"<p>Our second meetup is another chance to sing and play songs of the Folk Revival. To make a $50 minimum needed to secure the venue for the group, please tell the cashier as you pay for your own food or drink purchases, to credit your purchases toward the Folk Music group so they can keep tabs (that is, total purchases toward that minimum). Consider having lunch here! We will proceed with a minimum of 12 people and can handle up to 25. Bring those acoustic instruments and/or your voices and join in and have fun!</p>",22.485736846923828,9000000.0,https://www.meetup.com/Orlando-Folk-Music-Revival-Meetup/events/245108729/,,,,,,,1509061036000,28.540000915527344,-81.37000274658203,26398990,open,Orlando Folk Music Revival Meetup,Orlando-Folk-Music-Revival-Meetup,Members,0,Just North of Lake Lily in the Shoppes at Maitland on 17-92,245108729,0,Orlando Folk Music Revival - Songs & Strums,,25.0,upcoming,1512927000000,1510715381000,-18000000,441 S. Orlando Ave,,,Maitland,us,3020641.0,28.62431,USA,-81.364059,Einstein Brothers Bagels,,False,FL,32751,public,0,,10,2017-12-10 11:30:00,0,music
1511889511000,,2.938491106033325,1800000.0,https://www.meetup.com/Cypress-Preschool-Co-op/events/245470181/,,,,,,,1504349127000,29.96999931335449,-95.6999969482422,25736017,open,Cypress Preschool Co-op,Cypress-Preschool-Co-op,Members,0,,245470181,0,Firestation Tour!,,,upcoming,1512748800000,1511889511000,-21600000,11210 Tower Oaks Blvd.,,,Houston,US,25637044.0,29.93948,USA,-95.589775,Firestation #2,,False,,,public,0,,9,2017-12-08 10:00:00,5,parents/family
1403037675000,"<p>This will be our holiday get together! We will have refreshments and start to gather at 7:00 for cookies, and egg nog, and community sharing! Join us! We are quickly growing to be one of the largest drum circles/groups in Upstate NY! We will gather to drum, dance, rattle, &amp; sing! All ages, all welcome, all one! No experience necessary and we have extra drum provided by Primal Percussion for use and for sale! See you there! $5.00. No experience necessary!</p> <p><a href=""https://www.facebook.com/events/discovery/?acontext=%7B%22ref%22%3A3%2C%22ref_newsfeed_story_type%22%3A%22regular%22%2C%22source%22%3A1%2C%22feed_story_type%22%3A263%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22permalink%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22surface%5C%22%2C%5C%22extra_data%5C%22%3A%5B%5D%7D%2C%7B%5C%22surface%5C%22%3A%5C%22permalink%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22event_information%5C%22%2C%5C%22extra_data%5C%22%3A%7B%5C%22tag%5C%22%3A%5C%22Kid+Friendly%5C%22%7D%7D%5D%22%2C%22has_source%22%3Atrue%7D&amp;suggestion_token=%7B%22event_flags%22%3A%5B%22family_friendly%22%5D%7D"">Kid Friendly</a></p>",18.833349227905273,7200000.0,https://www.meetup.com/DrummingWithHawklyn/events/243297815/,,,,,,,1401742129000,41.70000076293945,-73.91999816894531,14837062,open,Drumming With Hawklyn & Friends,DrummingWithHawklyn,Drummers and Dancers,0,,qstdvjywqblb,0,"Drum, Dance, & Groove!",,,upcoming,1512775800000,1512151206000,-18000000,67 South Randolph Avenue,,,Poughkeepsie,us,11885682.0,41.683346,USA,-73.918335,The Unitarian Universalist Fellowship of Poughkeepsie,,False,NY,12603,public,0,,18,2017-12-08 17:30:00,5,music
1470449694000,"<p>Join us for coloring and conversation at BlueMoonScrapbooking.<br/>Bring your favorite coloring supplies.<br/>If you prefer to scrap or journal... bring whatever you'll need and join us. </p> <p>Grab a coffee, tea or soda next door at Big Heart Coffee and come on over. Big Heart Coffee has a big heart for Tucson. They give all profits and tips to local charities, like Tucson Mobile Meals, Handi-dogs, Gospel Rescue Mission, Teen Challenge and more.  Coffee with a purpose!</p> <p>Coffee not required, but good :)</p> <p>Look forward to meeting YOU!</p>",10.780077934265137,,https://www.meetup.com/Tucson-Doing-Crafts-Together/events/245197239/,,,,,,,1470431094000,32.220001220703125,-110.97000122070312,20283576,open,Tucson Doing Crafts Together,Tucson-Doing-Crafts-Together,Members,0,,xpjvwlywqbpb,0,Coloring and Conversation,,,upcoming,1513011600000,1470449694000,-25200000,4808 e 22nd Street,,,Tucson,us,24704220.0,32.206848,USA,-110.889488,Blue Moon Scrapbooking,,False,AZ,,public,0,,3,2017-12-11 11:00:00,1,hobbies/crafts
1511239895000,"<p>FREE MEETING!</p> <p>REMINDER: ChicagoREIA.org- Downtown</p> <p>Thursday, December 7th- 6:30pm (Check-In / Networking starts at 6:00pm)</p> <p>What's Hot &amp; What's Not</p> <p>Renovo Financial</p> <p>222 W Adams Street, Chicago, IL 60606</p> <p>*** Parking is available across the street at <a href=""https://maps.google.com/?q=211+W.+Adams+St&amp;entry=gmail&amp;source=g"">211 W. Adams St</a> for a cost,</p> <p>Take the stairs/elevator to the first floor of the building.  Turn right out of the stairway/elevator, turn right again into the main lobby.  Please present a photo ID to the receptionist and they will give you instructions to the event conference space.***</p> <p>""What's HOT &amp; What's NOT in Downtown Chicago."" We are going to go in depth on which neighborhoods are HOT and which ones are NOT with a complete Market Overview. </p> <p>Chicago has  always been one of the biggest real estate investing markets, and downtown and surrounding neighborhoods are hotter than they have ever been before. We'll be breaking down the neighborhoods that work by the numbers, and using real property examples. </p> <p>It becomes obvious what lures homebuyers to certain Chicago neighborhoods once you get to know them. Among the draws are convenient public transportation, walkability, and diversity in everything from restaurants to culture. Recently, some neighborhoods have seen their housing markets heat up much more than others. </p> <p>We Will Cover: </p> <p><i>- What are the trending neighborhoods RIGHT NOW?</i></p> <p><i>- What makes a good up-and-coming neighborhood?</i></p> <p><i>- Where should you be looking to invest?</i></p> <p><i>- What factors to watch for</i></p> <p><i>- If a neighborhood is red-hot, is it untouchable for all but the best buyers? </i></p> <p><i>- Do others walk away empty-handed? </i></p> <p>ChicagoREIA.org - Downtown is a subgroup of the largest Real Estate Investors Association in Chicago. The best part is that we are #1 in terms of member productivity. Attendance at the ChicagoREIA subchapter meeting is FREE. </p> <p>At <a href=""http://chicagoreia.org/"">ChicagoREIA.org</a> our goal is to Listen, Learn, Share, Grow and Leave The World A Better Place Than We Found It.</p> <p>See You at the Meeting! <br/>The <a href=""http://chicagoreia.org/"">ChicagoREIA.org</a> Team</p>",16.746368408203125,,https://www.meetup.com/Chicago-Real-Estate-Investors-Association-Algonquin/events/245273598/,,,,,,,1444779585000,42.16999816894531,-88.31999969482422,19025259,open,Chicago Real Estate Investors Association- Algonquin,Chicago-Real-Estate-Investors-Association-Algonquin,ChicagoREIA.org- Raving Fans,0,www.chicagoreia.org,245273598,0,What's Hot & What's Not,,,upcoming,1512693000000,1511239895000,-21600000,222 West Adams Street,,,Chicago,US,25624169.0,41.879749,USA,-87.63503299999998,Renovo Financial,,False,,,public,0,,7,2017-12-07 18:30:00,4,career/business
